,User attribute 1,User attribute 2,User attribute 3,User attribute 4,User attribute 5,User attribute 6,User attribute 7,User attribute 8,User attribute 9,User attribute 11,User attribute 12,Age,Phone OS version,Countries,User source sh,User attribute 10,Phone brand sh,Target variable Y
2592,41,0,3,1,0.0,0.09756097561,0.0,41,0,0,0,43,7,DK,Bidalgo - Facebook,MV,HUAWEI,0
5389,27,0,6,2,0.1111111111,0.1282051282,0.0,117,0,1,1,29,9,US,Fluent,Fluent,samsung,0
76,38,0,3,1,0.01369863014,0.1506849315,0.0,73,0,0,0,40,7.1.1,US,Bidalgo - Facebook,MV,ZTE,0
9574,20,0,2,1,0.0,0.05263157895,0.0,95,0,0,1,22,8.1.0,FI,Facebook,MV,OnePlus,0
2230,20,0,5,2,0.0,0.09701492537,1.0,134,1,0,1,22,8.0.0,US,Facebook,MV,samsung,0
4459,30,0,0,1,0.02666666667,0.03333333333,0.0,150,0,0,1,32,8.0.0,DE,Facebook,MV,Sony,0
7053,25,0,3,1,0.02298850575,0.06896551724,0.0,87,0,0,1,27,8.0.0,US,Bidalgo - Facebook,MV,samsung,0
8672,42,0,1,0,0.0,0.04545454545,0.0,22,0,0,0,44,6,US,Bidalgo - Facebook,MV,LGE,0
2474,33,0,1,1,0.04761904762,0.04761904762,0.0,42,0,0,0,35,6.0.1,US,Fyber - Android,MV,samsung,0
4904,29,0,6,2,0.018181818180000003,0.2181818182,0.0,55,0,1,0,31,7,US,Bidalgo - Facebook,MV,LGE,0
7935,42,0,4,1,0.09302325581,0.1860465116,0.0,86,0,0,1,44,9,US,Facebook,MV,Google,0
1605,21,0,0,0,0.0,0.06666666667,0.0,30,0,0,1,23,8.0.0,SE,Facebook,MV,samsung,0
2126,18,0,0,0,0.05128205128,0.1282051282,0.0,39,0,0,0,20,7,US,Facebook,MV,LGE,0
7248,23,0,4,0,0.0,0.2786885246,0.0,61,0,0,0,25,7,US,Bidalgo - Facebook,MV,AlcatelOneTouch,0
8284,44,0,0,0,0.0,0.038461538460000014,0.0,52,0,0,0,46,6.0.1,US,Bidalgo - Instagram,MV,samsung,0
3574,22,1,4,1,0.03389830508,0.17796610170000002,1.0,118,1,0,1,24,8.1.0,FR,Bidalgo - Facebook,MV,HUAWEI,0
355,42,0,5,1,0.02958579882,0.3905325444,0.0,169,0,0,1,44,8.0.0,US,Facebook,MV,samsung,0
1796,23,0,1,0,0.09302325581,0.05813953488,0.0,86,0,1,1,25,8.1.0,FR,Bidalgo - Instagram,MV,Xiaomi,0
8481,32,0,2,0,0.0,0.2467532468,1.0,77,1,0,0,34,7,FR,Bidalgo - Instagram,MV,samsung,0
1049,35,0,4,0,0.0,0.5205479452,0.0,73,0,0,0,37,7,NZ,Facebook,MV,HUAWEI,0
4336,54,0,0,0,0.02173913043,0.04347826087,0.0,46,0,1,0,56,7.1.1,US,Bidalgo - Facebook,MV,ALCATEL,0
349,26,0,1,1,0.04109589041,0.08219178082,0.0,73,0,1,1,28,8.0.0,NZ,Facebook,MV,samsung,0
2865,19,0,3,1,0.01960784314,0.1078431373,0.0,102,0,1,1,21,9,FI,Bidalgo - Instagram,MV,OnePlus,0
4239,23,0,0,0,0.0,0.1333333333,0.0,30,0,0,0,25,6.0.1,US,Facebook,MV,samsung,0
3634,21,0,1,0,0.0,0.1509433962,0.0,53,0,0,1,23,8.1.0,US,Facebook,MV,samsung,0
1471,18,0,3,1,0.02222222222,0.28888888890000003,0.0,45,0,1,1,20,8.0.0,FI,MV,MV,HUAWEI,0
8036,15,0,3,3,0.02097902098,0.1398601399,0.0,143,0,1,1,17,8.0.0,US,MV,MV,samsung,0
7450,22,0,2,0,0.007518796992000002,0.3684210526,0.0,133,0,0,1,24,8.0.0,US,Facebook,MV,samsung,0
2880,30,0,3,2,0.0101010101,0.08080808081,0.0,99,0,0,1,32,8.0.0,SE,Bidalgo - Facebook,MV,samsung,0
4585,42,0,4,2,0.029761904760000006,0.1666666667,0.0,336,0,0,1,44,9,US,Bidalgo - Facebook,MV,samsung,0
9147,30,0,5,1,0.02857142857,0.07428571429,0.0,175,0,0,1,32,8.1.0,US,Bidalgo - Instagram,MV,Razer,0
9261,30,0,2,2,0.049586776860000015,0.03305785124,0.0,121,0,0,1,32,8.0.0,US,Bidalgo - Facebook,MV,samsung,0
9911,47,0,1,0,0.01639344262,0.5409836066,0.0,61,0,1,0,49,6.0.1,US,Bidalgo - Facebook,MV,samsung,0
9934,40,0,4,1,0.0487804878,0.2926829268,0.0,41,0,1,1,42,8.1.0,DK,Bidalgo - Facebook,MV,HUAWEI,0
8963,20,0,2,1,0.03225806452,0.1129032258,0.0,62,0,0,1,22,8.1.0,US,Bidalgo - Instagram,MV,samsung,0
3439,28,0,4,1,0.03571428571,0.1785714286,0.0,56,0,0,0,30,4.4.2,US,Bidalgo - Facebook,MV,Other,0
5600,18,0,6,1,0.029411764710000007,0.2941176471,0.0,68,0,0,1,20,8.0.0,DK,Facebook,MV,HUAWEI,0
9348,18,0,0,1,0.04255319149,0.06382978722999999,0.0,47,0,0,1,20,8.0.0,GB,MV,MV,HUAWEI,0
9015,13,0,0,0,0.0,0.1333333333,0.0,30,0,0,0,15,7,US,MV,MV,LGE,0
8619,59,0,0,1,0.0,0.1538461538,0.0,26,0,1,0,61,4.4.3,US,MV,MV,HUAWEI,0
6606,24,0,1,1,0.0303030303,0.09090909091,0.0,66,0,0,1,26,8.0.0,NO,Bidalgo - Instagram,MV,samsung,0
544,28,0,1,0,0.008474576271000001,0.0593220339,0.0,118,0,0,1,30,8.1.0,SG,MV,MV,OnePlus,0
7250,37,0,1,0,0.032679738560000005,0.032679738560000005,0.0,153,0,0,1,39,8.0.0,SG,Facebook,MV,samsung,0
1571,25,0,3,0,0.06153846154,0.2692307692,0.0,130,0,0,1,27,8.0.0,GB,Bidalgo - Facebook,MV,samsung,0
9509,48,0,0,0,0.0,0.1666666667,0.0,30,0,1,1,50,8.1.0,US,Bidalgo - Facebook,MV,LGE,0
6670,36,1,7,1,0.0703125,0.1875,1.0,128,1,0,1,38,9,SE,Facebook,MV,Sony,0
9223,20,0,4,0,0.03571428571,0.09821428571,0.0,112,0,0,0,22,7,DE,Bidalgo - Instagram,MV,WIKO,0
846,45,0,2,0,0.05,0.2833333333,0.0,60,0,0,1,47,8.0.0,US,Bidalgo - Facebook,MV,motorola,0
3164,34,0,7,2,0.02127659574,0.09929078014,0.0,141,0,0,1,36,8.1.0,US,Fluent,Fluent,samsung,0
9564,15,0,4,0,0.007092198582,0.304964539,0.0,141,0,0,1,17,8.0.0,US,YouTube,MV,samsung,0
9292,39,0,2,3,0.02083333333,0.052083333330000016,0.0,96,0,1,1,41,8.0.0,US,MV,MV,samsung,0
320,18,0,3,1,0.0,0.0380952381,0.0,105,0,0,1,20,8.1.0,FI,Facebook,MV,OnePlus,0
6582,20,0,1,1,0.0,0.125,0.0,40,0,0,0,22,6.0.1,GB,Other,MV,samsung,0
5429,49,0,0,1,0.02222222222,0.02222222222,0.0,45,0,1,0,51,7,US,Bidalgo - Facebook,MV,LGE,0
7357,55,0,0,0,0.02272727273,0.3863636364,0.0,44,0,1,0,57,7.1.2,US,Bidalgo - Facebook,MV,LGE,0
9960,24,0,0,0,0.025,0.1,0.0,40,0,1,0,26,6.0.1,CA,MV,MV,samsung,0
147,23,0,2,1,0.0,0.1228070175,0.0,57,0,0,0,25,6.0.1,US,MV,MV,samsung,0
8874,40,0,7,1,0.06976744186,0.1627906977,0.0,86,0,0,1,42,8.0.0,CA,Bidalgo - Facebook,MV,samsung,0
9331,21,0,1,1,0.04,0.0,0.0,50,0,1,1,23,8.0.0,NZ,Bidalgo - Instagram,MV,samsung,0
4504,31,0,1,2,0.06896551724,0.03448275862,0.0,29,0,1,0,33,6,US,Bidalgo - Facebook,MV,LGE,0
9903,19,0,0,0,0.0,0.09090909091,0.0,44,0,0,1,21,8.1.0,US,Facebook,MV,Alcatel,0
3913,31,0,8,3,0.08648648649,0.06486486486000001,0.0,185,0,1,1,33,8.0.0,US,MV,MV,samsung,0
1466,27,0,2,0,0.0350877193,0.1578947368,0.0,57,0,0,1,29,8.0.0,FI,Bidalgo - Instagram,MV,samsung,0
1931,44,1,11,4,0.06762295082,0.06864754097999999,2.0,976,1,1,1,46,9,US,Fyber - Android,MV,samsung,0
6490,32,0,7,1,0.01333333333,0.32,0.0,75,0,0,1,34,8.1.0,AU,Facebook,MV,samsung,0
3942,18,0,1,0,0.01136363636,0.2045454545,0.0,88,0,0,0,20,7,GB,Bidalgo - Instagram,MV,samsung,0
1373,56,0,0,0,0.0,0.04255319149,0.0,47,0,1,0,58,7.1.1,US,Bidalgo - Facebook,MV,ZTE,0
3724,39,0,9,1,0.0,0.5681818182,0.0,132,0,1,1,41,9,US,Bidalgo - Facebook,MV,Google,0
8880,25,0,9,2,0.004807692308,0.2548076923,0.0,208,0,1,1,27,8.0.0,US,Bidalgo - Facebook,MV,samsung,0
3264,36,0,7,0,0.01086956522,0.5,0.0,92,0,0,1,38,8.1.0,US,MV,MV,LGE,0
8550,13,0,2,0,0.04,0.16,0.0,25,0,0,0,15,7,FI,Facebook,MV,HUAWEI,0
9421,17,0,4,1,0.0303030303,0.1515151515,0.0,66,0,0,1,19,8.0.0,US,Facebook,MV,samsung,0
4803,19,0,0,0,0.02857142857,0.05714285714,0.0,35,0,0,1,21,8.0.0,NZ,Bidalgo - Instagram,MV,samsung,0
2905,31,0,0,0,0.02777777778,0.05555555556,0.0,36,0,0,0,33,6.0.1,US,Facebook,MV,samsung,0
8494,37,0,1,0,0.0,0.303030303,0.0,33,0,0,0,39,6,US,Facebook,MV,Other,0
2624,32,1,0,0,0.038461538460000014,0.057692307689999986,0.0,52,0,0,1,34,8.0.0,CA,Bidalgo - Facebook,MV,LGE,0
154,25,0,0,0,0.07407407407000001,0.1851851852,0.0,27,0,1,1,27,8.0.0,GB,MV,MV,HUAWEI,0
9877,33,0,9,0,0.0,0.4339622642,0.0,53,0,0,0,35,7,CA,Other,MV,samsung,0
8702,38,0,2,1,0.0,0.1463414634,0.0,41,0,0,0,40,7.1.2,US,Facebook,MV,LGE,0
2213,29,0,3,2,0.04032258065,0.09677419355,0.0,124,0,0,1,31,8.1.0,US,Fluent,Fluent,samsung,0
8112,32,0,2,1,0.03571428571,0.125,0.0,56,0,0,1,34,8.0.0,SE,Bidalgo - Facebook,MV,samsung,0
1129,23,0,0,0,0.0,0.1590909091,0.0,44,0,0,0,25,6.0.1,US,Bidalgo - Instagram,MV,ZTE,0
1662,24,0,2,0,0.02836879433,0.3829787234000001,0.0,141,0,1,1,26,8.0.0,SG,Facebook,MV,samsung,0
5842,22,0,1,0,0.0,0.2631578947,0.0,38,0,0,0,24,5.1.1,US,MV,MV,LGE,0
3546,23,0,0,1,0.0,0.02285714286,0.0,175,0,0,1,25,8.1.0,AU,Bidalgo - Facebook,MV,OPPO,0
512,33,0,3,0,0.08333333333,0.1166666667,0.0,60,0,1,0,35,6.0.1,MY,Facebook,MV,samsung,0
1790,22,0,0,0,0.0,0.04651162791,0.0,43,0,0,1,24,8.1.0,FI,Bidalgo - Instagram,MV,samsung,0
6908,29,0,5,1,0.05555555556,0.1805555556,0.0,72,0,1,1,31,8.0.0,AU,Facebook,MV,samsung,0
2387,25,0,4,1,0.04411764706,0.1323529412,0.0,68,0,0,1,27,8.0.0,US,Bidalgo - Facebook,MV,motorola,0
5121,20,0,1,0,0.0,0.1578947368,0.0,19,0,0,0,22,5.1.1,NZ,Bidalgo - Facebook,MV,samsung,0
282,57,0,3,0,0.05555555556,0.2777777778,0.0,54,0,1,1,59,8.0.0,US,Bidalgo - Facebook,MV,motorola,0
2256,20,0,1,0,0.0,0.08695652174,0.0,46,0,0,0,22,5,US,Facebook,MV,samsung,0
5703,22,0,1,2,0.08737864078,0.05825242718,1.0,103,1,0,0,24,7.1.1,US,Facebook,MV,Yulong,0
4856,30,0,0,0,0.0843373494,0.07228915663,1.0,83,1,0,1,32,8.0.0,US,Bidalgo - Facebook,MV,LGE,0
4052,41,0,0,0,0.0,0.038461538460000014,0.0,26,0,0,0,43,7,GB,Bidalgo - Facebook,MV,Sony,0
3132,22,0,2,1,0.0,0.2321428571,0.0,56,0,0,0,24,6.0.1,US,Facebook,MV,samsung,0
5717,18,0,1,0,0.0,0.4161073826,0.0,149,0,0,1,20,8.0.0,CA,Google Adwords,MV,samsung,0
2434,23,0,1,2,0.01775147929,0.3136094675,0.0,169,0,0,1,25,8.0.0,US,Bidalgo - Instagram,MV,samsung,0
9575,19,0,1,1,0.0,0.02222222222,0.0,45,0,0,1,21,8.0.0,FI,Bidalgo - Instagram,MV,Sony,0
6703,59,0,0,0,0.0,0.1632653061,0.0,49,0,1,0,61,7.1.1,US,Other,MV,samsung,0
1665,24,0,3,0,0.05376344086,0.07526881719999999,0.0,93,0,0,1,26,8.0.0,US,Facebook,MV,motorola,0
1232,63,0,0,0,0.0,0.1538461538,0.0,26,0,0,0,65,6.0.1,US,Facebook,MV,samsung,0
2024,42,0,8,1,0.1013215859,0.1101321586,0.0,227,0,1,1,44,9,US,Bidalgo - Facebook,MV,samsung,1
444,24,0,3,1,0.0,0.2558139535,0.0,86,0,0,0,26,7,GB,Facebook,MV,Sony,0
5377,18,0,5,2,0.0243902439,0.1902439024,0.0,205,0,0,1,20,8.0.0,GB_US,Bidalgo - Facebook,MV,samsung,0
5541,24,0,2,0,0.01960784314,0.1176470588,1.0,102,1,1,0,26,6.0.1,CA,Bidalgo - Facebook,MV,samsung,0
832,24,0,3,0,0.01587301587,0.34920634920000004,0.0,63,0,0,1,26,8.0.0,CA,Bidalgo - Facebook,MV,samsung,0
2561,20,0,2,0,0.0,0.3223443223,0.0,273,0,0,1,22,8.1.0,SG,Bidalgo - Facebook,MV,OPPO,0
1457,41,0,1,0,0.02380952381,0.3571428571,0.0,42,0,0,0,43,7,DE,Facebook,MV,HUAWEI,0
5047,30,0,1,0,0.02325581395,0.1395348837,0.0,43,0,1,0,32,6.0.1,US,Bidalgo - Facebook,MV,ZTE,0
122,36,0,2,0,0.03389830508,0.08474576270999999,0.0,177,0,0,0,38,5.1,CA,Bidalgo - Facebook,MV,Acer,0
9571,18,0,0,0,0.0,0.1904761905,0.0,42,0,1,1,20,8.0.0,US,MV,MV,samsung,0
3934,22,0,0,2,0.01709401709,0.01709401709,0.0,117,0,0,0,24,7,CA,Bidalgo - Instagram,MV,HUAWEI,0
5932,20,0,2,3,0.02,0.12,0.0,50,0,0,0,22,7.1.1,US,Facebook,MV,motorola,0
1800,52,0,3,0,0.0303030303,0.1515151515,0.0,33,0,1,1,54,8.1.0,US,Bidalgo - Facebook,MV,LGE,0
5881,35,0,3,2,0.02083333333,0.2083333333,0.0,48,0,0,1,37,8.0.0,US,MV,MV,motorola,0
7565,23,0,2,1,0.0,0.1212121212,0.0,33,0,0,0,25,7,US,Facebook,MV,LGE,0
5508,28,0,0,0,0.0,0.1655629139,0.0,151,0,0,0,30,6.0.1,US,Bidalgo - Instagram,MV,Other,1
2695,52,0,3,0,0.03571428571,0.125,0.0,56,0,1,0,54,7.1.1,US,Bidalgo - Facebook,MV,ZTE,0
7839,22,0,4,0,0.008658008658,0.4285714286,0.0,231,0,0,1,24,8.0.0,US,Bidalgo - Instagram,MV,samsung,0
6156,43,0,7,1,0.02777777778,0.4027777778,0.0,72,0,1,0,45,7,US,Fluent,Fluent,LGE,0
3505,44,0,7,0,0.04,0.42,0.0,50,0,0,0,46,7,US,Bidalgo - Facebook,MV,samsung,0
7362,21,0,0,0,0.14285714289999998,0.0612244898,0.0,49,0,1,0,23,7,CA,Bidalgo - Facebook,MV,samsung,0
235,23,0,6,2,0.02688172043,0.4516129032,0.0,186,0,0,1,25,8.0.0,US,Facebook,MV,LGE,0
2047,34,0,1,0,0.0,0.0,0.0,22,0,0,1,36,8.0.0,CA,Bidalgo - Facebook,MV,motorola,0
2371,35,0,7,1,0.05555555556,0.375,0.0,72,0,1,1,37,8.1.0,US,Bidalgo - Facebook,MV,LGE,0
9534,23,0,0,0,0.02222222222,0.06666666667,0.0,45,0,1,0,25,6.0.1,US,MV,MV,ZTE,0
389,13,0,0,0,0.0,0.15,0.0,20,0,0,0,15,6.0.1,US,MV,MV,samsung,0
2348,17,0,2,1,0.04166666667,0.01388888889,0.0,72,0,0,1,19,8.0.0,NL,YouTube,MV,samsung,0
7287,22,0,7,1,0.01604278075,0.09625668449,0.0,187,0,1,0,24,7.1.1,AU,MV,MV,OPPO,0
758,18,0,4,1,0.04545454545,0.07575757576,0.0,66,0,0,1,20,8.0.0,US,Fluent,Fluent,LGE,0
3533,28,0,1,0,0.02631578947,0.07894736842,0.0,38,0,0,1,30,8.0.0,US,Facebook,MV,motorola,0
2744,18,0,0,0,0.0,0.13725490199999998,0.0,51,0,0,1,20,8.1.0,US,Facebook,MV,motorola,0
5995,43,0,5,1,0.05194805195,0.07792207792,0.0,154,0,0,1,45,8.0.0,CA,Bidalgo - Facebook,MV,samsung,0
6123,20,0,3,0,0.0,0.1818181818,0.0,66,0,0,1,22,8.0.0,US,Facebook,MV,samsung,0
9506,28,0,2,3,0.0,0.08163265306,0.0,49,0,1,0,30,7,US,Fluent,Fluent,LGE,0
7829,18,0,4,3,0.01136363636,0.2159090909,0.0,88,0,0,1,20,8.0.0,US,Facebook,MV,samsung,0
8000,18,0,3,2,0.07058823529,0.1647058824,0.0,85,0,0,1,20,8.0.0,GB,Bidalgo - Instagram,MV,samsung,0
8612,35,0,1,0,0.03571428571,0.03571428571,0.0,56,0,1,0,37,6.0.1,US,MV,MV,samsung,0
2785,26,0,7,2,0.0523255814,0.273255814,1.0,172,1,0,1,28,8.1.0,GB,Bidalgo - Facebook,MV,Razer,0
8499,36,0,2,1,0.04651162791,0.3023255814,0.0,86,0,1,1,38,8.1.0,US,Bidalgo - Facebook,MV,LGE,0
8187,24,0,10,1,0.02272727273,0.2651515152,0.0,132,0,1,1,26,8.0.0,US,Bidalgo - Instagram,MV,samsung,0
9615,16,0,6,2,0.0,0.2040816327,0.0,49,0,0,0,18,6.0.1,US,Facebook,MV,samsung,0
2212,22,0,2,1,0.0,0.16981132079999994,0.0,53,0,0,0,24,7.1.1,US,Facebook,MV,samsung,0
2763,24,0,4,2,0.0,0.14049586779999998,0.0,121,0,0,1,26,8.0.0,CA,Bidalgo - Facebook,MV,LGE,1
8834,15,0,1,1,0.0,0.07575757576,0.0,66,0,1,1,17,8.0.0,US,MV,MV,LGE,0
3402,43,0,0,0,0.04347826087,0.02898550725,0.0,69,0,1,0,45,6.0.1,US,MV,MV,samsung,0
4853,38,0,13,1,0.03755868545,0.1502347418,0.0,213,0,1,1,40,8.1.0,SG,Facebook,MV,samsung,0
8615,19,0,1,1,0.02857142857,0.1142857143,0.0,105,0,0,1,21,9,US,Fyber - Android,MV,samsung,0
7665,38,0,3,0,0.01204819277,0.2891566265,0.0,83,0,1,0,40,7,SE,Bidalgo - Facebook,MV,samsung,0
4150,32,0,3,0,0.03703703704,0.2407407407,0.0,54,0,1,1,34,9,US,Fluent,Fluent,Google,0
499,15,0,2,0,0.025,0.3,0.0,40,0,0,1,17,8.1.0,US,Facebook,MV,BLU,0
9635,44,0,1,0,0.0,0.1666666667,0.0,42,0,1,0,46,6.0.1,US,Bidalgo - Facebook,MV,samsung,0
9923,30,0,0,0,0.03333333333,0.03333333333,0.0,30,0,0,1,32,8.1.0,GB,MV,MV,samsung,0
5393,22,0,1,0,0.06153846154,0.1076923077,0.0,65,0,1,0,24,7.1.1,US,Facebook,MV,ZTE,0
5262,22,0,1,0,0.0,0.2,0.0,60,0,0,1,24,8.1.0,FR,Other,MV,samsung,0
357,28,0,3,1,0.03225806452,0.08064516129,0.0,62,0,1,0,30,7.1.1,US,Fluent,Fluent,ZTE,0
1630,28,0,0,1,0.0,0.0,0.0,36,0,0,1,30,8.0.0,US,Facebook,MV,samsung,0
6904,18,0,1,3,0.0,0.02272727273,0.0,44,0,1,0,20,7,US,MV,MV,LGE,0
3424,26,0,4,0,0.05,0.05714285714,0.0,140,0,0,1,28,8.0.0,US,Facebook,MV,samsung,0
7954,38,0,0,0,0.04166666667,0.04166666667,0.0,24,0,0,0,40,7,US,Bidalgo - Facebook,MV,LGE,0
6487,24,0,1,0,0.0,0.1739130435,0.0,23,0,0,0,26,6,US,Bidalgo - Facebook,MV,LGE,0
356,14,0,2,0,0.0,0.1573033708,0.0,89,0,0,0,16,7.1.1,US,UnityAds - Android,MV,ZTE,0
5705,18,0,4,2,0.025,0.2,0.0,40,0,0,1,20,8.1.0,US,Facebook,MV,samsung,0
598,27,0,0,0,0.0,0.1315789474,0.0,38,0,0,0,29,7.1.2,US,Bidalgo - Instagram,MV,LGE,0
3454,36,0,4,1,0.007299270073,0.102189781,0.0,137,0,0,1,38,9,US,Bidalgo - Facebook,MV,samsung,0
867,23,0,7,2,0.003571428571,0.4,0.0,280,0,0,1,25,8.0.0,US,Bidalgo - Instagram,MV,samsung,0
9936,13,0,1,1,0.02127659574,0.1489361702,0.0,47,0,0,0,15,7.1.1,US,Facebook,MV,samsung,0
5497,23,0,0,0,0.0,0.243902439,0.0,41,0,0,1,25,8.1.0,US,MV,MV,samsung,0
3597,26,0,2,1,0.01492537313,0.2089552239,0.0,67,0,0,1,28,8.1.0,US,Bidalgo - Facebook,MV,samsung,0
8595,18,0,0,0,0.0119047619,0.05357142857,0.0,168,0,0,0,20,6.0.1,AU,Bidalgo - Instagram,MV,OPPO,0
8450,14,0,2,1,0.02,0.16,0.0,50,0,1,1,16,8.1.0,US,Facebook,MV,samsung,0
1164,23,0,1,2,0.038461538460000014,0.05128205128,0.0,78,0,1,0,25,7.1.1,US,Fluent,Fluent,ZTE,0
9379,51,0,2,2,0.05319148936,0.05319148936,0.0,188,0,1,1,53,9,US,Bidalgo - Facebook,MV,samsung,0
4399,22,0,2,1,0.0,0.1666666667,0.0,24,0,0,0,24,7,US,MV,MV,Alco,0
7587,23,0,0,0,0.03703703704,0.07407407407000001,0.0,27,0,0,0,25,5.1.1,GB,MV,MV,samsung,0
1813,18,0,0,0,0.0,0.04761904762,0.0,21,0,0,0,20,5.1,AU,MV,MV,HUAWEI,0
4903,23,0,2,0,0.03703703704,0.1851851852,0.0,27,0,1,0,25,5.1.1,SG,Bidalgo - Instagram,MV,Sony,0
6830,23,0,1,0,0.0,0.1176470588,0.0,17,0,0,0,25,5.1,US,Bidalgo - Facebook,MV,HTC,0
6584,23,0,1,0,0.0,0.1063829787,0.0,47,0,0,1,25,8.0.0,US,Facebook,MV,samsung,0
9317,20,0,3,1,0.0,0.1038961039,0.0,77,0,0,1,22,8.0.0,SG,Other,MV,samsung,0
4435,47,0,1,1,0.075,0.15,0.0,40,0,1,1,49,8.1.0,US,Bidalgo - Facebook,MV,LGE,0
3743,59,0,0,2,0.09090909091,0.07954545455,0.0,88,0,1,0,61,6.0.1,US,Bidalgo - Facebook,MV,samsung,0
9434,22,0,0,0,0.02816901408,0.04225352113,0.0,71,0,0,0,24,7.1.2,DK,Bidalgo - Facebook,MV,Xiaomi,0
4284,37,0,2,1,0.03947368421,0.1052631579,0.0,76,0,1,1,39,8.0.0,US,MV,MV,motorola,0
5461,58,0,0,0,0.0,0.0,0.0,15,0,0,0,60,6.0.1,CA,Bidalgo - Facebook,MV,samsung,0
6346,18,0,1,0,0.04166666667,0.02083333333,0.0,48,0,0,1,20,8.0.0,GB,MV,MV,samsung,0
7994,38,0,1,0,0.03703703704,0.05185185185,0.0,135,0,0,1,40,8.0.0,NO,Facebook,MV,samsung,0
2119,43,0,3,0,0.0303030303,0.2727272727,0.0,66,0,1,1,45,8.1.0,US,Bidalgo - Facebook,MV,samsung,0
839,16,0,1,1,0.01515151515,0.07575757576,0.0,66,0,0,0,18,7,SG,MV,MV,samsung,0
8846,24,0,4,1,0.04,0.21600000000000005,0.0,125,0,0,1,26,8.0.0,GB,Bidalgo - Instagram,MV,samsung,0
7945,34,0,2,2,0.0,0.09868421053,0.0,152,0,0,1,36,9,SE,Bidalgo - Facebook,MV,OnePlus,0
4616,28,0,2,0,0.008,0.304,0.0,125,0,1,0,30,7.1.1,GB,YouTube,MV,Sony,0
556,24,0,1,1,0.018181818180000003,0.1272727273,0.0,55,0,0,0,26,7.1.1,US,MV,MV,ZTE,0
2320,53,0,0,0,0.0,0.06382978722999999,0.0,47,0,1,1,55,8.0.0,US,UnityAds - Android,MV,samsung,0
1765,49,0,1,0,0.08108108107999999,0.1081081081,0.0,37,0,1,0,51,6.0.1,GB,Facebook,MV,ZTE,0
9667,21,0,5,1,0.02272727273,0.1931818182,0.0,88,0,0,1,23,8.0.0,FR,Facebook,MV,samsung,0
3591,27,0,1,0,0.02083333333,0.1041666667,0.0,48,0,0,0,29,7,SE,Facebook,MV,HUAWEI,0
6827,20,0,3,1,0.04615384615,0.16923076920000002,0.0,65,0,0,1,22,9,SG,Facebook,MV,HUAWEI,0
1617,20,0,2,1,0.0,0.2916666667,0.0,24,0,1,0,22,5.1.1,CA,MV,MV,samsung,0
5903,37,0,1,0,0.04545454545,0.1272727273,0.0,110,0,1,1,39,8.0.0,SE,Other,MV,samsung,0
6550,39,0,8,1,0.02173913043,0.2391304348,0.0,46,0,0,0,41,7.1.1,US,Facebook,MV,samsung,0
3572,15,0,3,0,0.0,0.1724137931,0.0,29,0,0,0,17,7,US,Facebook,MV,LGE,0
9604,16,0,0,0,0.07936507937000001,0.04761904762,0.0,63,0,0,1,18,8.0.0,US,MV,MV,HUAWEI,0
937,39,0,1,0,0.0,0.1379310345,0.0,29,0,0,0,41,7,US,Facebook,MV,LGE,0
9298,46,0,1,2,0.0,0.008547008547000001,0.0,117,0,0,1,48,8.0.0,SG,Bidalgo - Facebook,MV,samsung,0
2510,22,0,1,0,0.02564102564,0.1282051282,0.0,39,0,1,0,24,7,DE,Facebook,MV,HUAWEI,0
4730,19,0,1,1,0.08955223881,0.05970149254,0.0,67,0,0,1,21,8.0.0,FI,Bidalgo - Instagram,MV,HUAWEI,0
7802,37,0,1,0,0.0,0.2941176471,0.0,17,0,0,1,39,8.1.0,NZ,Facebook,MV,HUAWEI,0
3162,19,0,2,1,0.03921568627,0.1764705882,0.0,51,0,1,1,21,8.1.0,US,Bidalgo - Facebook,MV,samsung,0
6206,28,0,1,0,0.0,0.1111111111,0.0,27,0,0,0,30,7,US,MV,MV,LGE,0
5889,21,0,2,2,0.04,0.2,0.0,50,0,0,0,23,7.1.2,US,Facebook,MV,LGE,0
4094,33,0,0,0,0.0,0.036363636360000014,0.0,55,0,0,0,35,7,SG,Facebook,MV,samsung,0
7015,17,0,2,1,0.0,0.1063829787,0.0,47,0,0,1,19,8.0.0,US,Facebook,MV,motorola,0
179,20,0,7,4,0.05806451613,0.2516129032,0.0,155,0,1,1,22,8.0.0,US,MV,MV,samsung,0
2993,39,0,0,0,0.0612244898,0.02040816327,0.0,49,0,1,1,41,8.0.0,GB,MV,MV,samsung,0
2782,51,0,7,0,0.06666666667,0.2111111111,0.0,90,0,0,1,53,8.0.0,US,Facebook,MV,samsung,0
7593,23,0,0,1,0.02,0.16,0.0,50,0,0,1,25,8.0.0,US,Facebook,MV,samsung,0
7628,26,0,4,0,0.028301886789999994,0.1320754717,0.0,106,0,1,1,28,8.0.0,SG,Facebook,MV,samsung,0
3928,33,0,8,0,0.01960784314,0.3529411765,0.0,51,0,1,0,35,6.0.1,CA,Bidalgo - Facebook,MV,LGE,0
456,29,0,4,1,0.02777777778,0.05555555556,0.0,144,0,0,1,31,8.1.0,FI,Facebook,MV,OnePlus,0
3170,20,0,3,2,0.0,0.15873015869999998,0.0,63,0,0,0,22,7,US,MV,MV,LGE,0
